respondent_id,h1n1_vaccine,seasonal_vaccine
34448,0.17219388291447113,0.19947050457712215
34449,0.12347406489279557,0.30835173604774996
34450,0.42805255674837706,0.5669841465723819
34451,0.21666141497391503,0.31033965625877397
34452,0.6586061324296618,0.731899291089887
34453,0.2280136077158136,0.5819226655697244
34454,0.18848243743270834,0.488590707172944
34455,0.28747189757696734,0.25603756709406866
34456,0.19012014900827331,0.4708836355637826
34457,0.4676578099188394,0.7098383777170544
34458,0.1838424153460918,0.5154739450650829
34459,0.23606605913436415,0.424058718736544
34460,0.49191576479076465,0.3486836068987771
34461,0.20152535549246078,0.24347373871510697
34462,0.14583952852702853,0.17078756812502935
34463,0.4538852483301013,0.6415280924356002
34464,0.08817505630334578,0.18767390452684576
34465,0.10580097409470472,0.16694512432012426
34466,0.07032623626373627,0.14782695327548273
34467,0.42392362036827996,0.8056366560855729
34468,0.6691121646194922,0.7814203240859586
34469,0.28961509272461294,0.3441683727778929
34470,0.6224266865767412,0.8464888168441298
34471,0.12939277147972802,0.14463093605740662
34472,0.7123968463811728,0.8561174103674105
34473,0.15579509746789152,0.2502251071941475
34474,0.11982752760655237,0.5543404896271449
34475,0.15807873310040488,0.18872223147223138
34476,0.2477900683692849,0.7745163002846825
34477,0.24409297996894755,0.3177673412758551
34478,0.2733216100420047,0.5490800722969839
34479,0.14712244699744698,0.10474558284852402
34480,0.18388834301663248,0.24070584276834278
34481,0.2972782756459227,0.6859473877538305
34482,0.3532543800154096,0.6749415706842176
34483,0.49745739129291733,0.592273718520042
34484,0.14385180886465132,0.1661943123597536
34485,0.4775546957576082,0.7500571303696302
34486,0.19487720223962485,0.35633245136506003
34487,0.18175992757242757,0.1758481082041454
34488,0.19823572261072261,0.6557247372725312
34489,0.1371484528984529,0.15133893224150577
34490,0.3666181600047698,0.6541374439114377
34491,0.15639220173101753,0.6196139407977641
34492,0.11963867627470563,0.20189466048657226
34493,0.1534279335860218,0.6613877542306338
34494,0.3901781298766592,0.5511560209870968
34495,0.21491229741191056,0.4443516990433553
34496,0.2770961395630515,0.3392993716809507
34497,0.4991214777691761,0.693309950596655
34498,0.1988930513930514,0.21322509540302526
34499,0.3273114548420278,0.501548683772368
34500,0.170961299729682,0.5978669811585072
34501,0.3899484289360451,0.7707645014299425
34502,0.18890979159729165,0.07637789294039293
34503,0.17634478241057192,0.37479082033377703
34504,0.2260098786017903,0.30427080775261894
34505,0.1350681354464249,0.1601860920941804
34506,0.16300061513993405,0.233047918992772
34507,0.14900461344211346,0.15040053696303693
34508,0.24634784279617872,0.7227076388953324
34509,0.4278850901635341,0.5454241639638309
34510,0.1538578861369109,0.6186271853660467
34511,0.21092361886479533,0.21902171639420082
34512,0.11217871198289153,0.4364670545742527
34513,0.4367195399371871,0.7801636349761353
34514,0.09306284335289754,0.6829744478060116
34515,0.1861943980726876,0.30477687810555465
34516,0.26980718505350876,0.5307956256419878
34517,0.23813835109678766,0.29137887561784603
34518,0.1533174127214375,0.3856450654949059
34519,0.19920720864103217,0.3086156115126703
34520,0.3204502190061402,0.5152593529717675
34521,0.5851612799180523,0.7442805817548463
34522,0.45888681246514074,0.708454705017205
34523,0.18981179237429238,0.2913198948669149
34524,0.31564467191305423,0.7826029888163837
34525,0.13740757159507155,0.10006832464920697
34526,0.41536340375310976,0.2628652918718708
34527,0.225210499618201,0.23253938545115013
34528,0.34620569511122573,0.20347256216006213
34529,0.3127491564592958,0.6202793806724602
34530,0.17598521331609562,0.35673330672595377
34531,0.1194975671258566,0.29480512845732326
34532,0.19508060403648642,0.25154270076328916
34533,0.16297422351040772,0.8171234529359529
34534,0.18177309919182982,0.27111095418312897
34535,0.15689402605908026,0.44671942803928083
34536,0.23584134282470187,0.6547518457849338
34537,0.17349934216110682,0.23106994006810186
34538,0.3815242559942637,0.5760507564975443
34539,0.15574058799387744,0.21209291117379347
34540,0.15008643807173222,0.6562288005401818
34541,0.32837926166970294,0.7288439881197233
34542,0.5670840744223097,0.5126714086567028
34543,0.19883559634809628,0.3488074386125857
34544,0.23819090401772303,0.26099246367667434
34545,0.42345518647589075,0.7677646381396375
34546,0.2612858831914559,0.387665380199436
34547,0.23006723379246613,0.7555323796768623
34548,0.18996202408702398,0.3684109594181189
34549,0.14478882447961397,0.20813437910129085
34550,0.14018354688826823,0.5495657493736053
34551,0.3419457138149089,0.6405312059371656
34552,0.12175978407557354,0.1358083207642031
34553,0.72896503047606,0.849763038131459
34554,0.2587943770410876,0.2553294919949331
34555,0.16291291607429378,0.25933560189810195
34556,0.13481939588189587,0.6005892979569449
34557,0.45233476721240273,0.75595828313843
34558,0.2886426296226994,0.6568917712834125
34559,0.08215126759205708,0.09183375366463599
34560,0.23190137547780737,0.25092968364195145
34561,0.17791867038190567,0.21902446858696858
34562,0.13737740501672385,0.16328095025889142
34563,0.13886605609302974,0.4074807437144898
34564,0.20624976942991663,0.754049858638094
34565,0.424198802042382,0.5159938130754693
34566,0.1506440789602554,0.8048669854735425
34567,0.2314990495615495,0.2157169345747133
34568,0.20309092412575397,0.2264215684914214
34569,0.20065441253792646,0.6518655480441474
34570,0.31074780995073936,0.6877821522517726
34571,0.546730214960478,0.7659713668684257
34572,0.324640230675757,0.460178960294092
34573,0.13838724117729537,0.24568623737373751
34574,0.21292998397371465,0.358736681404251
34575,0.23004668860551208,0.5680002456105313
34576,0.2986715370972338,0.23833378498006996
34577,0.16077961825755943,0.7910139149141118
34578,0.43620339709310313,0.7159271972437609
34579,0.2503064162059132,0.35925102039343526
34580,0.1712721893259819,0.189983752766841
34581,0.05426271645021645,0.09558663885134477
34582,0.1778798203607986,0.30610141025708126
34583,0.15743919683257918,0.8013642999587273
34584,0.15648459587797814,0.5331264184087324
34585,0.19286615371212892,0.28090155370515285
34586,0.07890584538011007,0.06930076867576865
34587,0.5079781834196022,0.6717257397745012
34588,0.3367279566838392,0.6434027044077354
34589,0.5627215525487586,0.8438068320568324
34590,0.6772068717101611,0.8185711804535333
34591,0.14930526458835286,0.19612451927157806
34592,0.1813788233185824,0.8247534280029027
34593,0.37475819360378176,0.43375836622527797
34594,0.3152650878533232,0.3102315368455074
34595,0.16960304090044803,0.27516562867173894
34596,0.5717830303439823,0.6489971825670355
34597,0.28433489261856143,0.4169358101049277
34598,0.2536004293908706,0.24931879680776742
34599,0.5377936752789692,0.736475586913087
34600,0.3182067955192956,0.6363695024231011
34601,0.25607562922114013,0.4396079984257231
34602,0.22801105185664006,0.32488335123338996
34603,0.12665455597034547,0.13981803415684996
34604,0.11929368747867194,0.48290647845446594
34605,0.40768388800741756,0.5730461127924361
34606,0.1985301587172718,0.2460356324532021
34607,0.20193842676930918,0.7713556733299378
34608,0.48629460337993646,0.7324244852369856
34609,0.2109643812285066,0.4256060783256991
34610,0.09693746750325699,0.13193308080808078
34611,0.10141431403563753,0.2581904115621222
34612,0.12055712562291511,0.21137286732874966
34613,0.19430877090745524,0.23531584306216657
34614,0.5287755430843668,0.7244394249541305
34615,0.12050423121340305,0.15017460847975558
34616,0.3279724752371812,0.552841101708749
34617,0.0866050311487618,0.06873090286906075
34618,0.2892170442861233,0.6359286796934612
34619,0.13701260764089715,0.20927605768414587
34620,0.27524900018282383,0.38887969628410807
34621,0.2912051067267787,0.6732690187016556
34622,0.184542598483388,0.29183752636607485
34623,0.8391985563456151,0.845434354066126
34624,0.36290750625793217,0.46112103458117404
34625,0.5730021359144808,0.6198945969965703
34626,0.5879803248400118,0.7141886859055976
34627,0.16911129329047278,0.2104371907332434
34628,0.19392983175665054,0.7015728017897135
34629,0.1660617299367299,0.14678053151698664
34630,0.2043375594993241,0.30513518017929786
34631,0.16190840628669573,0.7312400009233451
34632,0.15855210286789231,0.10423628454878456
34633,0.31448640126213667,0.36789317431364665
34634,0.17402797814930168,0.497795194385676
34635,0.13569094889129135,0.16157242974823677
34636,0.5552189682952066,0.7400247187453068
34637,0.12349085065261534,0.20737530282325176
34638,0.656981976872457,0.7311095301757067
34639,0.12907591836268306,0.1811600221673751
34640,0.15873233221027339,0.5064846974920506
34641,0.20364895725189847,0.24067149217884512
34642,0.1870556204416498,0.6917010967411172
34643,0.7893351978062991,0.7819517669227843
34644,0.24039502295058202,0.4864194844250894
34645,0.1402103474011368,0.19580451313790623
34646,0.14460231310657,0.2902412561853352
34647,0.6641481765783236,0.6282684468309466
34648,0.25409363879584473,0.27901325675958033
34649,0.1456857794982795,0.15875516064602752
34650,0.5192778059358941,0.6007416124467209
34651,0.5033264138682094,0.4816556704389521
34652,0.23557795468205694,0.30937207675365574
34653,0.46889420791626696,0.7787905316905317
34654,0.4408267449569693,0.7396895759469285
34655,0.12997526450531566,0.30194609761153873
34656,0.2275135631386634,0.3494367797879795
34657,0.3442692099352317,0.7014999261359555
34658,0.19486712470536,0.3625990280144692
34659,0.16626391970284993,0.38581656456288804
34660,0.14785255738507017,0.6962485296566175
34661,0.19275083780598487,0.28699614732103124
34662,0.2468283375937789,0.5490097976284121
34663,0.4717137298975536,0.6223444757856523
34664,0.26234348816817865,0.7415285225395516
34665,0.19878825779483672,0.3949396298146299
34666,0.15713659351913994,0.29057195699112526
34667,0.14189872846451793,0.22433345974427563
34668,0.13250359461966604,0.689821135799464
34669,0.22556387916778786,0.5419416131254365
34670,0.6563043149660797,0.7442059631544926
34671,0.1302676574156837,0.7701691500298732
34672,0.2972003539760892,0.5798775202844897
34673,0.37849135586635596,0.617189393939394
34674,0.24337490858814398,0.22270689196424495
34675,0.6367922456585382,0.7765929328024914
34676,0.6990878125142828,0.7890961979197274
34677,0.2244043511098464,0.32315369169229446
34678,0.13033152551471516,0.8666305916305916
34679,0.4964289657495925,0.6610086616814559
34680,0.23173741699476996,0.7981011877555991
34681,0.12826265216551597,0.0823711913086913
34682,0.5087178303292852,0.5362025445959268
34683,0.5168319601150485,0.7167262489936923
34684,0.10171367358132061,0.16707980279524395
34685,0.23670169944434646,0.393916207330681
34686,0.1974452256764564,0.3853253343878345
34687,0.2755027360840055,0.5863633270324445
34688,0.17129030216859165,0.46950728846317075
34689,0.5918826451326451,0.558136055121349
34690,0.5008565907132081,0.6122836991439933
34691,0.16059078844701916,0.5741550971388432
34692,0.5289775849150847,0.777454276567086
34693,0.2177492784992786,0.11079437923187924
34694,0.25236229431043683,0.5703524346740293
34695,0.08575733988233988,0.24692033375121603
34696,0.16818389541744805,0.6886283300033298
34697,0.19090107334186285,0.20467851715278187
34698,0.45356206089661943,0.4513552569506517
34699,0.18105502355831302,0.35470460013842375
34700,0.20524183006535943,0.3522870891363539
34701,0.24432162950138966,0.3453620084980379
34702,0.14483891435362026,0.24169725005386777
34703,0.1368104048729049,0.11915062715062713
34704,0.21237364707875547,0.6537842753651575
34705,0.21341820924173865,0.8860848632044287
34706,0.3889230434598081,0.6263448423886013
34707,0.06407109735379858,0.11227064316402552
34708,0.18654161086591436,0.47487040043290046
34709,0.13257775995933885,0.19586957331883803
34710,0.19792014929514937,0.09087191828639198
34711,0.6364750633353573,0.7682259431744725
34712,0.4432734589756649,0.676680735930736
34713,0.13024200309494427,0.24153724053724054
34714,0.2172627623064929,0.23148554150527836
34715,0.09650987971866452,0.2798984487734487
34716,0.34040662998422294,0.7227271462856142
34717,0.15002727827727827,0.5124187540185994
34718,0.14915627647206592,0.23399207546735454
34719,0.2591583095267306,0.5010495305348247
34720,0.21532608383608565,0.58975578333375
34721,0.14227558077887023,0.10200055010349127
34722,0.13560791985791984,0.18027901959151957
34723,0.15206685267347034,0.16006198824937048
34724,0.7339701270951268,0.7008212783948076
34725,0.45779339786460527,0.769091410223763
34726,0.17127537740037746,0.291075734314705
34727,0.18235896553137262,0.7644050144471971
34728,0.18407960625975334,0.7258946222336315
34729,0.687965694028194,0.8227763833388838
34730,0.17927268279106515,0.15187546201361987
34731,0.15734677167947292,0.1690596646001058
34732,0.18566178929485738,0.33142465704230417
34733,0.27861224435179544,0.7348915475219657
34734,0.26648332558819776,0.5999444766834472
34735,0.1627686272061272,0.795362811616488
34736,0.12813861955038428,0.8759609793091251
34737,0.1700624397532292,0.25559247020755926
34738,0.06329384029712976,0.0983950499854755
34739,0.10575947025540682,0.1399068166322423
34740,0.16292771336850287,0.37605258061082375
34741,0.12470016825279981,0.22586205551414534
34742,0.16808277053613735,0.6572790073488604
34743,0.18235414410151254,0.25387565130947487
34744,0.17085728379807327,0.277381016254473
34745,0.13724448468198466,0.33049414351987894
34746,0.1977498751248751,0.3487188407997234
34747,0.1400669004198416,0.1910835901070033
34748,0.5522782239904918,0.7122849471864567
34749,0.23991909535253192,0.24432815842568167
34750,0.12887536307002245,0.6388758115594417
34751,0.6047852079980559,0.6429409547925415
34752,0.41439397610043904,0.8330824614111375
34753,0.5364319777444776,0.7561313984433178
34754,0.10049928762757712,0.35141679143439997
34755,0.5076751428825728,0.8393828912100975
34756,0.42770476702520016,0.5530260017760018
34757,0.20583610343904457,0.463713585820784
34758,0.20148736679986684,0.5712298257298256
34759,0.19492333075421306,0.38285086842981614
34760,0.5495156130634069,0.4987191452870799
34761,0.05699034992784991,0.06217754100474687
34762,0.3213956003147181,0.75854208373326
34763,0.4784136373524713,0.5338779487196671
34764,0.14590877872127872,0.11831136574983324
34765,0.2980375843197051,0.411701647618817
34766,0.37732555720423383,0.8158377835614681
34767,0.261530000049737,0.5204285307056206
34768,0.6026828673777199,0.7644199644309938
34769,0.26595387537299303,0.5817793030842565
34770,0.20061430236430233,0.4553420199081962
34771,0.25332280438859395,0.793488289080201
34772,0.29658307481991697,0.37820245135470787
34773,0.363237065713399,0.7615249807965142
34774,0.44855743207600796,0.7227250159970745
34775,0.1933508925714808,0.2675742631551456
34776,0.3216836003908372,0.27837678824443524
34777,0.15361224411553362,0.1818492826617826
34778,0.380940301657407,0.7257847422400441
34779,0.18963476800976792,0.32202990718431906
34780,0.24620586194850902,0.1862027555777556
34781,0.2072550224972827,0.8142550366300365
34782,0.1773086668233727,0.1189107350982351
34783,0.22356898875977826,0.3925681077234785
34784,0.1835586451946747,0.19517940025660616
34785,0.12630353352044527,0.27652685788154047
34786,0.7050540137966611,0.7050070276945278
34787,0.18437328631407582,0.42744425135233965
34788,0.5043080074595165,0.7660962015503091
34789,0.10698757930665825,0.7075227648168826
34790,0.6359552387971508,0.572661474146768
34791,0.12627628810388095,0.19037876996700526
34792,0.13667407776047483,0.28502110524923996
34793,0.5816429310069017,0.6171787530280178
34794,0.11618716128642603,0.3904454907837262
34795,0.18737720857573795,0.4974224390805273
34796,0.18766358776672243,0.7088089724817663
34797,0.24105601420423406,0.35097137258166666
34798,0.41504273094037036,0.7944669913419915
34799,0.16859623913668031,0.27442639713227956
34800,0.17313294483294484,0.5294566140558786
34801,0.19281659257065606,0.3262005147630148
34802,0.21401957029898214,0.23597331141081146
34803,0.5380156420377009,0.6811065947940946
34804,0.45835262394124643,0.7190281699509642
34805,0.267996245813272,0.3002745865245865
34806,0.3035371677900704,0.6312000365046029
34807,0.23578019896769903,0.6376691113039039
34808,0.34551030645051556,0.49209944793768284
34809,0.32784692747483,0.3099445146356911
34810,0.5550346223908531,0.5916282259407262
34811,0.14106923361296425,0.6843633121174629
34812,0.1736788422490822,0.3976095248920325
34813,0.12047332951706016,0.21555251651942836
34814,0.14664503524797642,0.3095144328838589
34815,0.39597113505259784,0.5721598905321734
34816,0.20971246808746805,0.36892200833222516
34817,0.13504259302788715,0.12669896377776813
34818,0.1691018356643357,0.5556980755355753
34819,0.08423049268083513,0.18349215367965363
34820,0.13645189369454072,0.22390370781179605
34821,0.15283093881952242,0.18279327279617522
34822,0.24507136357794262,0.3771953075362092
34823,0.24428721278721283,0.21958724078209368
34824,0.13979355366855362,0.21452994332532005
34825,0.12978184534763482,0.17156520915569787
34826,0.14257514086790402,0.11225756882006883
34827,0.27460094479053565,0.6430581361758019
34828,0.21343844105241175,0.30727507404016696
34829,0.5508622072372072,0.7346889915639917
34830,0.5326734893503471,0.5775587120007465
34831,0.2450366614379773,0.5930760937847694
34832,0.22564729933808889,0.5114175876583
34833,0.13460303911774502,0.21736231823731827
34834,0.14089875497409743,0.20250831301138558
34835,0.14208309052059045,0.5009045084817143
34836,0.16629655408660818,0.6730737860995214
34837,0.27970191139270095,0.4902779979476709
34838,0.12325855306544159,0.15589679274973386
34839,0.2726859407792071,0.42944965557318504
34840,0.28663450167823235,0.5597859713815595
34841,0.15368308284852403,0.16296402882248473
34842,0.11942822184695251,0.12570082980744743
34843,0.17880094117306392,0.3556761233047998
34844,0.29392937800503605,0.7598697483072485
34845,0.18104542686415756,0.31018036946713423
34846,0.1861749790242437,0.4979154105698224
34847,0.5482369916230211,0.8095394680447431
34848,0.10800938535149061,0.1479587108153285
34849,0.43774200676774216,0.804854194517549
34850,0.424463930677166,0.27020110586867535
34851,0.1303064019314019,0.4496216908091907
34852,0.2704314078949124,0.43522937071098833
34853,0.1800497667537141,0.2416610736399823
34854,0.2337241077421032,0.49665484012891126
34855,0.2413327091969334,0.477960434216046
34856,0.5156116371373727,0.7040552836826057
34857,0.06673860167610166,0.16771933273984355
34858,0.23132130328821496,0.37049243566890616
34859,0.31646512856768294,0.509614712493389
34860,0.6474414428880376,0.6581360706287177
34861,0.20592717303766064,0.46009389017844904
34862,0.27291964007149433,0.18273639473271833
34863,0.08920607389686337,0.11777638769898832
34864,0.7908116394484427,0.8243122221131121
34865,0.49463127921699884,0.7587230318700907
34866,0.7981137777770907,0.8371926325308676
34867,0.17228951114245228,0.2032585816960817
34868,0.5793724955599955,0.6606913335847158
34869,0.15835446679765394,0.6690605897370605
34870,0.15702919358763012,0.24149809538412492
34871,0.1013372968405863,0.22688504747858299
34872,0.5898268618421482,0.8056454015755485
34873,0.21789476128446725,0.27864050897932474
34874,0.3072769061004356,0.4418437130679776
34875,0.31039962080403277,0.4547247991301784
34876,0.36350254209155153,0.6159298494800246
34877,0.24406796757164417,0.5575250488890195
34878,0.18070915236724058,0.7917299905976379
34879,0.16392425629925633,0.2580232594203183
34880,0.19216045978874924,0.3781499580570788
34881,0.5043657186681566,0.7480768943947349
34882,0.12627401249421374,0.21494599535124836
34883,0.17321069208569212,0.35191166627060605
34884,0.15011454919349654,0.335147864175728
34885,0.7201029464816234,0.824223255910756
34886,0.39721852483172165,0.7201903065544706
34887,0.1604328354394144,0.1469470626316932
34888,0.3701855145198799,0.8352595655118875
34889,0.27884628647496296,0.19815824657368789
34890,0.12589802178385767,0.12345337301587306
34891,0.11187518950347895,0.11344230075480075
34892,0.7237849001488706,0.8673446737086445
34893,0.19703733510641405,0.39322422941508606
34894,0.10353414166243115,0.16769251581751582
34895,0.6192630081906397,0.8083122396394454
34896,0.17371645996762092,0.6148375635802102
34897,0.7270899777037549,0.7267181049449275
34898,0.2091315237050531,0.6849640712744427
34899,0.5182098455594977,0.7823448773448776
34900,0.2905043706293705,0.44524910302116166
34901,0.17425977127447712,0.1897889626853877
34902,0.10381954848557012,0.34453736541236535
34903,0.1931930105713001,0.20278940115182373
34904,0.15723246335707633,0.22918785250358326
34905,0.1965396523064248,0.2857192226633016
34906,0.2873013081689552,0.4141262472430951
34907,0.14215400816503757,0.15775627411449025
34908,0.10279122266622266,0.16362505184873605
34909,0.1555136652563123,0.2423978374788322
34910,0.5362127915047542,0.6159654593772242
34911,0.633489710044857,0.4815483474858476
34912,0.15991753574512857,0.26256961502549736
34913,0.3237943131215191,0.2174855842686725
34914,0.16267029743132683,0.7125818087141614
34915,0.1574976173637164,0.23587877400377394
34916,0.2515134346862287,0.6938592726717728
34917,0.3537518762841906,0.795743610148022
34918,0.30399732905982907,0.49715168205977006
34919,0.3735814978150507,0.45299221979001375
34920,0.7283361675089616,0.7461130817711696
34921,0.4409530635987682,0.726629419535573
34922,0.17612468587913632,0.29991474375297905
34923,0.15313619827454972,0.6005534529325164
34924,0.3979048088349561,0.5257414550318962
34925,0.11038468695047637,0.13832295245604065
34926,0.17056738170670055,0.5495656296919456
34927,0.20387991175491166,0.7925445149535705
34928,0.20991839958287323,0.5444556165239988
34929,0.18608010019736032,0.6148970661691251
34930,0.2615468552560271,0.6089553151097268
34931,0.2075524569384864,0.5116045433324846
34932,0.1921249819259688,0.6162365224644634
34933,0.3130080049164803,0.45000301974856943
34934,0.16099977325306278,0.1545927449743239
34935,0.28103697691197693,0.6534098948437185
34936,0.22330199130934436,0.5630331949670183
34937,0.17885287848116796,0.1690240943267259
34938,0.3529083979960528,0.777043264742728
34939,0.16182553190273777,0.327979152984958
34940,0.5001573435090061,0.7876553596257545
34941,0.11159076559405508,0.1210083805083805
34942,0.45581883729445644,0.5621151029053504
34943,0.22720498470827422,0.378363175302159
34944,0.18353778207087032,0.21492839689550214
34945,0.229468108759057,0.27455641621450444
34946,0.34425909934578675,0.396685439904093
34947,0.21368602980696638,0.23179650210900216
34948,0.19675622421094555,0.27236271408330226
34949,0.16987026290702759,0.26250258421246264
34950,0.14230673585530396,0.2997531780351006
34951,0.27550138856690043,0.43513462745694176
34952,0.20645691578373465,0.7688432935528521
34953,0.3739776130732013,0.5974004553453082
34954,0.5470619046799136,0.8723265414496063
34955,0.11480366953793726,0.24419437206886477
34956,0.6395004435923554,0.8270655805752554
34957,0.5570897512360361,0.5567254407099607
34958,0.18473088023088033,0.5283103285603286
34959,0.25485869645060844,0.29754977162929946
34960,0.17508594256620577,0.69147476628698
34961,0.19009463820493228,0.7032404911479985
34962,0.522496614904703,0.733763299437061
34963,0.16575647269397262,0.7978750514191689
34964,0.10678013653013654,0.1358099488338459
34965,0.17180999641912956,0.22729998881837118
34966,0.14479543006013595,0.36938654175631747
34967,0.26293471818858827,0.21370668669565732
34968,0.2227496633268692,0.32706388831756494
34969,0.13517481252407726,0.3273898587437675
34970,0.21904743173493177,0.4163225323438173
34971,0.28526949914120975,0.4892905227941993
34972,0.09800976433697021,0.4180031598088874
34973,0.200320831945832,0.23977961475658852
34974,0.5156830644845349,0.602418372477196
34975,0.1338302622085517,0.11855986986869338
34976,0.13303518213812332,0.28117328687394494
34977,0.20522970085470085,0.30328475856358994
34978,0.22032049772123302,0.5002224225937464
34979,0.21052681125204348,0.23522394272394276
34980,0.7327422811107018,0.7666433293014174
34981,0.1595219314998727,0.6613528531367155
34982,0.6461077354662881,0.766737158674659
34983,0.11927309822530408,0.34133401933034285
34984,0.35325381693899494,0.5584257666777017
34985,0.3024443555838901,0.5354609826448063
34986,0.46836264185161264,0.4823723311002723
34987,0.09760969695509168,0.11726459069396379
34988,0.3164073920360684,0.5320486996019116
34989,0.20571063428745323,0.25244638002662295
34990,0.1512214370596723,0.5245147838272839
34991,0.44214668297388876,0.5374041782306103
34992,0.20278144196274991,0.8239487018829128
34993,0.15572964315923177,0.5473402479873068
34994,0.32189596065699005,0.7930030476059889
34995,0.20096504027018733,0.8040304732032673
34996,0.6775649919825618,0.850004113941614
34997,0.34007353226838516,0.33537459613418696
34998,0.3913816007693719,0.49342871445290165
34999,0.18522021728271731,0.4421015468020112
35000,0.23832335143468883,0.39878694548915133
35001,0.24572939493856683,0.4078258990751251
35002,0.15485044122544123,0.6854039122642064
35003,0.3001928604510128,0.48675855046656125
35004,0.23773317802768276,0.1830485078928284
35005,0.23608958419517548,0.5631026008305419
35006,0.2192458195399372,0.49034631927240263
35007,0.1310717241779548,0.1918972474336946
35008,0.2266753709396899,0.32471676520718695
35009,0.12156576975655925,0.7479706352728799
35010,0.2521401259559155,0.34050122508210756
35011,0.23209453031918204,0.5003346249338896
35012,0.586783549375461,0.5932400104797163
35013,0.16756965476044428,0.3648687823614295
35014,0.17127964401126167,0.2116669395419395
35015,0.30049988206238215,0.5288135626628272
35016,0.2025694999444999,0.33420329017387834
35017,0.5864063522476834,0.8220543192402708
35018,0.12904567179896123,0.10701800405476875
35019,0.19845461482961485,0.5371721536117823
35020,0.6115164304649597,0.7990787684537686
35021,0.1349217560904868,0.19701013336834572
35022,0.09328388007761071,0.19464558766397008
35023,0.23913008968156033,0.2813842537536424
35024,0.2974105702304233,0.33295719749376884
35025,0.15563499402644138,0.15786334049936993
35026,0.17158775093551712,0.24397978834535747
35027,0.20506389362271715,0.4636095633018587
35028,0.5291489325517963,0.7836796577384814
35029,0.5030890488295675,0.7006937149179794
35030,0.5227927638237232,0.6078620633966996
35031,0.08238428932178932,0.35493241154270583
35032,0.15515277178531828,0.4776069422353496
35033,0.3065722829157427,0.6620870478635571
35034,0.15905648801662733,0.4099300907425908
35035,0.220159474808817,0.7428313253288223
35036,0.18577215296780517,0.3195043461440521
35037,0.30844804501054507,0.5362156472053917
35038,0.1973066965928808,0.25771645498931306
35039,0.5217817715909824,0.6591232488916312
35040,0.17853123918565095,0.1764183039183039
35041,0.19969103120342013,0.3067193050972077
35042,0.1896273877266524,0.22960192122692125
35043,0.23139756229658978,0.42637329146859104
35044,0.13131641928333104,0.3450453494304113
35045,0.08018292818292816,0.0805249305433129
35046,0.4922565048255838,0.4779669199264789
35047,0.49568350807689043,0.6022114980607625
35048,0.2294292749733927,0.4679487340789582
35049,0.3381282002311415,0.6118610197207333
35050,0.14631125863846456,0.1345555155628685
35051,0.22764724506229933,0.4005804889554891
35052,0.1898516483516483,0.2208332680391505
35053,0.16470788484391427,0.7577762543012545
35054,0.12674003080253077,0.18255886646463268
35055,0.3009362830796656,0.5025882735041016
35056,0.18306999903691068,0.20954770393005684
35057,0.11759050422401816,0.1303399378399378
35058,0.42459597151644374,0.43601193178166864
35059,0.2205828562777093,0.19805043159454924
35060,0.17717149139130559,0.2541630043717891
35061,0.1890948055212762,0.23325356261385682
35062,0.225730045157315,0.8104474573628986
35063,0.18636436005514959,0.16687262509592227
35064,0.16234589634221983,0.29759059894354023
35065,0.39518585224544994,0.6725501275685098
35066,0.19449902032951566,0.3967448564507389
35067,0.06052177208756155,0.15216772524860758
35068,0.21502779369323494,0.6191964908729615
35069,0.13430120245251823,0.21935620459517527
35070,0.35711519545555936,0.6373323082146611
35071,0.30829060099687045,0.4571387807453982
35072,0.44310302116184475,0.6168690982220393
35073,0.3808231156098804,0.26722690095851864
35074,0.41265515040515055,0.40136656276729804
35075,0.22991557584572303,0.22227034421102146
35076,0.226306061993562,0.35790091687208564
35077,0.09592624710600717,0.1544474173487331
35078,0.4312292225748109,0.5607609183901753
35079,0.713392589958351,0.7902736924023689
35080,0.3101968586968588,0.4690486269603918
35081,0.23605120150747083,0.348527999778
35082,0.10277551834130781,0.133729902042402
35083,0.17661917086181791,0.20774385405616053
35084,0.5661172063230887,0.8549524829745416
35085,0.16986836503709568,0.7506872992203872
35086,0.1965924977799978,0.2931127478257896
35087,0.13580593087682868,0.7204092345562928
35088,0.29612543759898186,0.7773700184619302
35089,0.16879349342178293,0.17962911149308197
35090,0.6091090909434562,0.8003023063752555
35091,0.17749145299145305,0.25632172402760645
35092,0.21357068960451314,0.5966684296273488
35093,0.18511978299478304,0.23075541411203182
35094,0.25457441771334965,0.5362145462037106
35095,0.30448248870152905,0.5473636434643789
35096,0.1149971694971695,0.8604187479187482
35097,0.6069445926880136,0.8409091884422766
35098,0.32356226698138457,0.6408384976951151
35099,0.1301296170204065,0.16688359067403188
35100,0.38156494986351785,0.7204189508461956
35101,0.15937717062349413,0.49765704335654
35102,0.16535831667042966,0.1401471502353855
35103,0.15626910151252255,0.2182624822073352
35104,0.12757381711425825,0.8072058857185048
35105,0.17358065545565546,0.4428104468630788
35106,0.20874784608666194,0.4832765022554678
35107,0.19817916002126532,0.5478866364639893
35108,0.14523407148407144,0.5050376527950057
35109,0.4306347115431865,0.23792964274717376
35110,0.3095597709608933,0.4009291374475197
35111,0.5234646242059166,0.8348282387547091
35112,0.2524064535395805,0.6433049341009867
35113,0.22137393647803866,0.38992157292312124
35114,0.7153153215248803,0.8697590180051978
35115,0.17144586609640788,0.595141246803592
35116,0.11468867937617933,0.10799171406079303
