id,Listening_Time_minutes
789513,82.08963
789514,54.51105
789515,32.33568
789516,28.029186
789517,16.67933
789518,52.541393
789519,39.475082
789520,10.637553
789521,61.49314
789522,104.1594
789523,65.002716
789524,30.849752
789525,2.2551897
789526,72.52316
789527,45.893826
789528,17.924028
789529,78.30285
789530,54.417755
789531,1.069953
789532,22.453093
789533,11.264054
789534,3.9061966
789535,0.84301186
789536,19.697495
789537,89.915985
789538,26.419779
789539,87.68005
789540,44.41493
789541,49.065178
789542,67.40149
789543,25.686743
789544,61.563225
789545,32.142902
789546,6.5966587
789547,68.78995
789548,17.339817
789549,91.47922
789550,25.381266
789551,36.20476
789552,67.89547
789553,101.080925
789554,58.39715
789555,41.34267
789556,42.88902
789557,2.5380433
789558,67.69397
789559,77.56509
789560,11.709705
789561,73.24251
789562,100.977356
789563,90.092964
789564,69.81805
789565,89.952866
789566,16.16884
789567,17.337519
789568,72.804756
789569,79.715004
789570,18.554832
789571,24.391924
789572,39.683804
789573,33.8697
789574,72.05386
789575,93.334305
789576,95.0004
789577,37.64351
789578,58.165443
789579,26.063097
789580,30.175413
789581,45.564022
789582,61.68507
789583,54.096954
789584,73.626755
789585,32.874176
789586,75.10085
789587,63.949734
789588,29.84782
789589,101.361496
789590,59.960922
789591,28.985777
789592,52.678913
789593,32.724815
789594,65.14595
789595,25.969168
789596,44.22614
789597,37.23935
789598,34.55237
789599,64.36489
789600,56.267227
789601,25.097382
789602,80.61623
789603,64.791626
789604,12.009542
789605,72.655846
789606,10.1293
789607,68.06611
789608,33.65549
789609,27.729633
789610,43.157322
789611,72.44829
789612,30.438297
789613,91.963394
789614,9.720862
789615,40.954212
789616,48.963863
789617,81.743866
789618,58.775635
789619,5.231205
789620,85.05237
789621,97.30853
789622,76.37565
789623,47.76039
789624,7.30593
789625,38.453648
789626,30.393663
789627,95.65798
789628,53.67978
789629,98.63368
789630,57.598
789631,53.032665
789632,98.256004
789633,89.87451
789634,103.39304
789635,17.650816
789636,15.114814
789637,96.87818
789638,4.6452484
789639,22.949219
789640,26.752663
789641,38.714382
789642,63.81883
789643,9.5938015
789644,4.174499
789645,69.98372
789646,35.08408
789647,18.704035
789648,102.34278
789649,87.897675
789650,71.95318
789651,63.606125
789652,45.401752
789653,96.098366
789654,77.97106
789655,49.763935
789656,70.54519
789657,38.035664
789658,24.948942
789659,72.82599
789660,25.734596
789661,15.526524
789662,26.088945
789663,25.447313
789664,99.02365
789665,21.387249
789666,55.722855
789667,36.54536
789668,27.588366
789669,44.06257
789670,24.21258
789671,84.18605
789672,76.68651
789673,99.0099
789674,89.65034
789675,33.314926
789676,16.459503
789677,72.096695
789678,80.86431
789679,15.463602
789680,45.08377
789681,75.84287
789682,10.2962055
789683,19.338497
789684,106.35845
789685,18.151604
789686,22.554802
789687,27.8771
789688,62.41692
789689,103.96738
789690,7.3023124
789691,73.72726
789692,40.14263
789693,24.368467
789694,95.43644
789695,68.02999
789696,31.136444
789697,19.160728
789698,97.467735
789699,71.02493
789700,72.05796
789701,16.997717
789702,14.888037
789703,93.49535
789704,21.745272
789705,38.86327
789706,109.0983
789707,15.71395
789708,18.171528
789709,83.767075
789710,94.79339
789711,54.16849
789712,68.72309
789713,49.567486
789714,28.069647
789715,84.38536
789716,26.145958
789717,70.74841
789718,30.864191
789719,80.44157
789720,26.265059
789721,63.6117
789722,16.823116
789723,74.836494
789724,25.31885
789725,33.56302
789726,64.5633
789727,30.259008
789728,37.137554
789729,98.85691
789730,71.377975
789731,35.783127
789732,91.086464
789733,77.33675
789734,40.803196
789735,11.353509
789736,46.273804
789737,8.953247
789738,56.285873
789739,71.428635
789740,16.318283
789741,53.06596
789742,88.014824
789743,15.333853
789744,20.264729
789745,67.05668
789746,75.48629
789747,64.31275
789748,84.913055
789749,0.97803867
789750,77.12566
789751,67.266365
789752,12.411753
789753,23.452509
789754,5.0320187
789755,37.298134
789756,70.64578
789757,40.8175
789758,99.59818
789759,76.64343
789760,58.15931
789761,38.147163
789762,56.494923
789763,52.692165
789764,77.56733
789765,28.34407
789766,34.36146
789767,18.609346
789768,13.958111
789769,73.97165
789770,57.633343
789771,98.3892
789772,63.563126
789773,3.9526837
789774,12.557326
789775,67.60555
789776,34.194298
789777,46.380676
789778,47.261524
789779,4.327412
789780,7.09935
789781,18.782526
789782,12.971634
789783,103.21036
789784,40.58361
789785,52.4595
789786,7.950882
789787,29.345171
789788,59.284492
789789,7.2844796
789790,66.199005
789791,30.196892
789792,72.72522
789793,31.09049
789794,68.571335
789795,2.2270439
789796,39.507156
789797,67.536835
789798,4.767106
789799,45.358727
789800,1.3656664
789801,66.11487
789802,21.976542
789803,19.946787
789804,39.094925
789805,46.985634
789806,85.94053
789807,79.61427
789808,63.93556
789809,39.416622
789810,20.533339
789811,94.83144
789812,70.2835
789813,2.9554594
789814,80.890884
789815,62.633373
789816,19.447271
789817,61.483963
789818,2.2083936
789819,43.64293
789820,48.081593
789821,26.156973
789822,33.29474
789823,74.76715
789824,7.2532554
789825,42.93269
789826,77.78462
789827,57.9969
789828,48.633987
789829,79.793
789830,53.68436
789831,101.02655
789832,44.27518
789833,19.932266
789834,51.0767
789835,63.20868
789836,4.1150646
789837,89.88614
789838,74.51963
789839,46.444977
789840,61.279053
789841,18.16077
789842,25.468262
789843,36.264164
789844,18.455563
789845,47.54917
789846,92.7137
789847,83.32403
789848,88.31766
789849,93.46807
789850,73.069435
789851,76.08789
789852,12.090836
789853,37.497013
789854,80.95234
789855,69.747795
789856,49.598927
789857,17.488747
789858,80.6781
789859,53.32046
789860,78.36116
789861,19.194473
789862,8.658243
789863,1.3622491
789864,53.35111
789865,64.904106
789866,30.241924
789867,15.530152
789868,70.20224
789869,55.925632
789870,4.721139
789871,65.01018
789872,64.677315
789873,68.79499
789874,67.8208
789875,40.835484
789876,86.3158
789877,9.663313
789878,42.755676
789879,92.97555
789880,98.21145
789881,47.70821
789882,49.605976
789883,16.221691
789884,81.6954
789885,11.928606
789886,84.76111
789887,49.16627
789888,49.99807
789889,71.373764
789890,59.39744
789891,10.493145
789892,71.88093
789893,32.441994
789894,87.27839
789895,14.308899
789896,55.881752
789897,107.27629
789898,20.654135
789899,46.321
789900,34.81936
789901,28.811327
789902,40.289555
789903,9.179236
789904,49.62048
789905,86.09491
789906,67.01439
789907,98.84171
789908,38.225113
789909,2.256405
789910,44.179207
789911,43.706547
789912,80.44391
789913,30.192694
789914,70.38148
789915,27.046143
789916,79.62906
789917,17.139557
789918,47.765118
789919,52.72322
789920,81.15789
789921,97.08582
789922,48.114006
789923,40.263973
789924,70.524925
789925,31.376577
789926,25.568005
789927,51.915005
789928,30.150045
789929,75.06889
789930,5.457384
789931,21.741018
789932,11.926657
789933,57.923855
789934,81.9318
789935,45.818047
789936,54.11226
789937,37.317223
789938,75.44304
789939,98.02731
789940,75.853806
789941,16.111883
789942,9.63213
789943,25.103703
789944,20.251081
789945,37.48985
789946,57.800247
789947,20.876953
789948,36.889496
789949,62.18012
789950,70.02896
789951,8.493164
789952,6.238514
789953,91.73783
789954,83.38625
789955,41.0145
789956,19.51508
789957,70.81395
789958,47.757145
789959,81.860565
789960,32.63772
789961,16.915346
789962,50.873043
789963,75.34067
789964,94.92057
789965,88.17667
789966,39.74252
789967,90.983536
789968,8.632241
789969,52.626514
789970,83.06964
789971,81.74177
789972,8.355348
789973,56.42399
789974,59.283154
789975,51.19924
789976,73.87125
789977,18.604095
789978,46.64216
789979,57.13917
789980,46.678974
789981,87.03039
789982,66.813225
789983,104.5468
789984,28.596214
789985,49.89523
789986,22.138624
789987,79.474815
789988,44.165665
789989,32.84036
789990,65.656624
789991,102.97839
789992,89.90783
789993,88.34622
789994,90.98526
789995,102.24958
789996,27.956396
789997,21.56647
789998,100.89047
789999,56.090645
790000,67.377106
790001,67.413086
790002,86.31886
790003,14.80837
790004,35.878963
790005,43.36088
790006,54.270676
790007,62.308277
790008,65.26314
790009,87.78966
790010,58.611168
790011,75.04901
790012,64.69193
790013,34.312073
790014,70.313866
790015,94.19971
790016,59.465714
790017,6.2058487
790018,100.72251
790019,24.096638
790020,43.748455
790021,34.123974
790022,4.270847
790023,103.11451
790024,82.08409
790025,23.376253
790026,19.152756
790027,88.73006
790028,30.351406
790029,19.496918
790030,42.42643
790031,54.015682
790032,77.81705
790033,68.625496
790034,54.220768
790035,32.38172
790036,50.603752
790037,45.154106
790038,86.32998
790039,17.234596
790040,58.593765
790041,83.7529
790042,20.267307
790043,24.588121
790044,31.021305
790045,47.825634
790046,33.057404
790047,94.06187
790048,92.60843
790049,60.49181
790050,48.954956
790051,21.311754
790052,83.151436
790053,35.140804
790054,75.06703
790055,73.74919
790056,74.67953
790057,45.907806
790058,72.035225
790059,80.5909
790060,33.220383
790061,5.2540236
790062,69.43994
790063,6.058678
790064,33.619816
790065,37.9799
790066,46.68378
790067,83.81802
790068,21.016665
790069,49.31612
790070,14.299343
790071,52.91339
790072,55.5817
790073,5.0040193
790074,94.981926
790075,63.88524
790076,47.44567
790077,70.7851
790078,18.153997
790079,5.007234
790080,14.618367
790081,27.554474
790082,23.050611
790083,25.481852
790084,52.46319
790085,62.169163
790086,91.527695
790087,80.45359
790088,47.15257
790089,2.5352354
790090,64.675224
790091,53.289352
790092,19.431807
790093,42.340694
790094,41.187675
790095,107.51053
790096,89.97366
790097,46.23342
790098,41.033104
790099,46.67562
790100,33.984104
790101,39.32617
790102,46.899807
790103,92.59754
790104,78.5591
790105,84.537445
790106,22.105055
790107,5.091975
790108,11.324858
790109,92.62372
790110,75.12238
790111,98.09889
790112,89.42843
790113,64.73237
790114,96.34619
790115,77.820015
790116,53.246113
790117,27.196976
790118,37.250492
790119,34.19089
790120,26.751965
790121,41.200413
790122,56.606407
790123,8.080185
790124,69.60021
790125,62.575775
790126,61.317177
790127,37.228817
790128,86.532715
790129,47.5958
790130,18.594498
790131,71.90161
790132,46.989788
790133,72.23557
790134,8.12834
790135,27.07118
790136,54.326843
790137,26.065779
790138,7.484199
790139,67.45825
790140,88.49259
790141,48.874737
790142,67.74483
790143,47.03503
790144,11.721557
790145,77.50189
790146,69.25958
790147,43.443233
790148,94.67944
790149,86.50224
790150,104.933136
790151,71.14613
790152,64.99901
790153,34.601658
790154,61.095596
790155,40.97139
790156,71.530426
790157,105.15244
790158,21.724472
790159,29.04273
790160,30.861412
790161,49.551117
790162,4.462758
790163,80.06266
790164,27.605782
790165,91.084206
790166,21.611069
790167,15.627858
790168,75.568665
790169,72.395836
790170,79.33059
790171,28.805883
790172,47.934635
790173,54.589226
790174,17.282665
790175,46.412037
790176,30.964241
790177,44.97974
790178,73.35854
790179,44.047325
790180,14.694344
790181,64.2207
790182,49.430332
790183,15.178476
790184,48.20858
790185,77.82184
790186,79.46147
790187,82.0949
790188,103.23379
790189,55.032005
790190,87.63396
790191,16.414358
790192,6.3718905
790193,45.848648
790194,46.81407
790195,24.89885
790196,17.991146
790197,91.31074
790198,65.3711
790199,39.853996
790200,15.521209
790201,56.937897
790202,32.915497
790203,30.709642
790204,49.887253
790205,74.48828
790206,50.816654
790207,61.478207
790208,47.725136
790209,80.63995
790210,33.003197
790211,55.64667
790212,14.721715
790213,64.907875
790214,45.353317
790215,79.18061
790216,30.048092
790217,18.822273
790218,53.176212
790219,72.02529
790220,65.77967
790221,26.84942
790222,31.922846
790223,48.879322
790224,104.52057
790225,42.933727
790226,50.269726
790227,5.5435743
790228,62.714672
790229,63.976173
790230,48.11596
790231,28.122637
790232,74.502335
790233,31.179062
790234,70.47472
790235,50.130653
790236,53.586056
790237,2.0864863
790238,18.975546
790239,78.32853
790240,80.01486
790241,25.261175
790242,98.95298
790243,2.0819721
790244,30.284525
790245,78.207085
790246,67.761375
790247,45.237297
790248,7.2556415
790249,48.92366
790250,99.57066
790251,44.58474
790252,78.42178
790253,41.25154
790254,49.264263
790255,9.73111
790256,70.27094
790257,63.10295
790258,4.7672577
790259,88.72205
790260,28.096289
790261,2.1895404
790262,75.53743
790263,42.256046
790264,11.193466
790265,26.887484
790266,46.03293
790267,55.54271
790268,99.909325
790269,43.182774
790270,82.00319
790271,76.14372
790272,21.620613
790273,71.993454
790274,88.710976
790275,41.696674
790276,21.679733
790277,64.5064
790278,36.610752
790279,81.841064
790280,8.467603
790281,72.80704
790282,64.60654
790283,56.81722
790284,77.509926
790285,91.68428
790286,96.67527
790287,59.202595
790288,29.97296
790289,63.57257
790290,104.351364
790291,89.964775
790292,85.76549
790293,28.77911
790294,21.721678
790295,39.26481
790296,11.946546
790297,57.857033
790298,31.487072
790299,49.54329
790300,98.850815
790301,28.189634
790302,56.537983
790303,18.443802
790304,88.81284
790305,80.55421
790306,41.70987
790307,43.259422
790308,83.63951
790309,47.142937
790310,82.56743
790311,41.92088
790312,81.47821
790313,35.083515
790314,94.63608
790315,80.749405
790316,91.150185
790317,12.737668
790318,59.14892
790319,35.596294
790320,5.283357
790321,68.93667
790322,82.93996
790323,86.71704
790324,85.49049
790325,40.568787
790326,64.88302
790327,74.88088
790328,55.951904
790329,24.580364
790330,94.70504
790331,24.543865
790332,46.015636
790333,98.67314
790334,35.663918
790335,16.091085
790336,28.219175
790337,75.31366
790338,95.201004
790339,70.438354
790340,65.222305
790341,52.408703
790342,79.88974
790343,68.101135
790344,101.46655
790345,36.31161
790346,43.85274
790347,1.5174367
790348,6.3341846
790349,29.512684
790350,53.556133
790351,2.8528893
790352,68.91212
790353,14.489072
790354,24.897469
790355,42.423622
790356,35.308456
790357,24.075447
790358,72.00391
790359,59.603447
790360,4.7079873
790361,1.3976587
790362,51.507572
790363,22.786604
790364,28.685465
790365,54.218338
790366,46.877625
790367,16.377861
790368,70.514305
790369,69.65756
790370,33.8077
790371,43.45815
790372,84.64508
790373,52.67747
790374,92.805695
790375,75.583084
790376,16.316269
790377,30.442223
790378,62.827904
790379,33.965824
790380,28.613607
790381,31.836952
790382,47.62433
790383,106.07173
790384,45.170033
790385,68.05185
790386,26.780487
790387,56.097435
790388,74.27281
790389,88.74478
790390,64.89801
790391,13.011364
790392,101.67057
790393,35.959923
790394,27.348095
790395,87.28875
790396,20.556917
790397,43.01645
790398,13.789889
790399,1.5408324
790400,31.209663
790401,38.37592
790402,102.122505
790403,67.5323
790404,73.908356
790405,71.37653
790406,56.158363
790407,40.85319
790408,61.053726
790409,101.46016
790410,53.171806
790411,32.79927
790412,35.90743
790413,32.92113
790414,41.446873
790415,56.917934
790416,54.776836
790417,73.60816
790418,108.60486
790419,40.394543
790420,58.035862
790421,14.045679
790422,92.03327
790423,5.4672194
790424,58.120728
790425,10.48337
790426,89.923096
790427,37.794064
790428,98.258415
790429,19.07577
790430,22.006433
790431,9.31041
790432,8.676564
790433,42.6164
790434,4.27335
790435,78.57083
790436,51.599983
790437,28.710941
790438,104.53543
790439,81.24065
790440,72.07303
790441,4.5729795
790442,48.77708
790443,37.801468
790444,94.82511
790445,72.19859
790446,26.421423
790447,14.999442
790448,3.5411468
790449,78.91791
790450,8.201144
790451,38.573494
790452,47.93115
790453,100.60793
790454,14.923346
790455,4.64435
790456,65.09428
790457,17.219557
790458,64.99701
790459,100.401375
790460,64.36979
790461,57.328094
790462,8.766406
790463,96.10411
790464,90.61216
790465,47.69183
790466,35.66288
790467,35.6365
790468,19.927177
790469,89.10502
790470,20.064892
790471,77.44137
790472,71.71048
790473,15.960871
790474,73.7303
790475,98.0319
790476,56.31262
790477,60.41931
790478,15.360139
790479,77.660774
790480,53.149643
790481,32.55091
790482,74.44233
790483,28.352125
790484,46.981926
790485,40.280872
790486,49.04898
790487,18.709114
790488,77.86841
790489,82.5579
790490,99.77351
790491,88.981316
790492,34.15095
790493,108.28304
790494,45.482574
790495,16.633495
790496,84.81597
790497,25.234009
790498,3.9938915
790499,20.241697
790500,10.323805
790501,45.686184
790502,28.695406
790503,98.93017
790504,101.34018
790505,52.036037
790506,57.11163
790507,77.63872
790508,97.850266
790509,98.20521
790510,92.59274
790511,43.20004
790512,30.669909
790513,8.363811
790514,32.19577
790515,44.546883
790516,75.58586
790517,56.515915
790518,36.173096
790519,45.382282
790520,84.67776
790521,67.240715
790522,1.062616
790523,9.222286
790524,68.213295
790525,79.318214
790526,93.32883
790527,16.259441
790528,45.905518
790529,59.27547
790530,60.74872
790531,92.86605
790532,75.551476
790533,24.763178
790534,108.75211
790535,30.464214
790536,74.45626
790537,55.53291
790538,70.75177
790539,49.17543
790540,93.27797
790541,47.827778
790542,30.902113
790543,67.39387
790544,31.845264
790545,74.822945
790546,62.504368
790547,64.295105
790548,36.753258
790549,24.310757
790550,106.593445
790551,58.055687
790552,88.94375
790553,19.160158
790554,15.919654
790555,92.72766
790556,37.02261
790557,103.77787
790558,94.499695
790559,81.79437
790560,43.56595
790561,70.59425
790562,27.183157
790563,39.72432
790564,18.73697
790565,11.183116
790566,48.023537
790567,23.98363
790568,27.644909
790569,73.074234
790570,45.494766
790571,57.22622
790572,47.42586
790573,78.43923
790574,93.36522
790575,47.361153
790576,85.72886
790577,41.506145
790578,68.945206
790579,18.413883
790580,65.502106
790581,9.260973
790582,73.239876
790583,100.908195
790584,53.68658
790585,15.840729
790586,81.21929
790587,90.93281
790588,82.00976
790589,32.250076
790590,66.453926
790591,25.533226
790592,12.258542
790593,41.067345
790594,60.283024
790595,34.37239
790596,28.700306
790597,98.85973
790598,4.0524254
790599,51.13533
790600,73.63842
790601,53.422485
790602,97.16736
790603,69.53153
790604,31.353268
790605,51.359085
790606,77.214455
790607,80.07483
790608,54.548176
790609,66.739174
790610,82.17373
790611,43.951443
790612,89.403694
790613,42.926464
790614,15.974223
790615,100.85188
790616,68.05685
790617,43.084297
790618,102.74658
790619,90.06846
790620,84.6722
790621,43.063908
790622,32.0158
790623,76.167946
790624,41.297077
790625,59.232613
790626,59.950832
790627,72.05932
790628,73.85939
790629,16.50204
790630,49.16081
790631,20.791843
790632,37.061287
790633,60.208984
790634,80.132835
790635,60.08245
790636,51.986683
790637,97.28205
790638,98.005844
790639,88.94246
790640,51.19815
790641,95.85006
790642,60.18752
790643,57.999134
790644,71.324265
790645,19.025913
790646,62.06563
790647,101.48941
790648,11.518146
790649,84.33026
790650,56.250618
790651,69.877945
790652,76.20972
790653,66.41085
790654,6.5318313
790655,92.0774
790656,10.848581
790657,51.13809
790658,51.994026
790659,18.694183
790660,65.496666
790661,73.426704
790662,4.875023
790663,78.82068
790664,4.922827
790665,78.639
790666,87.42965
790667,72.48853
790668,97.83271
790669,21.422487
790670,82.572845
790671,21.7513
790672,50.744812
790673,53.691803
790674,64.56127
790675,30.141039
790676,17.032505
790677,35.680336
790678,40.30602
790679,9.8149
790680,35.969093
790681,6.0514426
790682,22.566124
790683,64.417984
790684,44.29271
790685,8.16608
790686,74.801155
790687,103.93087
790688,74.53482
790689,5.107475
790690,106.062355
790691,35.554405
790692,75.7404
790693,44.458893
790694,17.527348
790695,57.653316
790696,51.74845
790697,40.21497
790698,39.50983
790699,17.303118
790700,15.749991
790701,42.818226
790702,47.99435
790703,61.571766
790704,34.821224
790705,83.475174
790706,82.45568
790707,90.98517
790708,49.404392
790709,79.18956
790710,28.13817
790711,93.34101
790712,70.6284
790713,52.517864
790714,95.45653
790715,82.613655
790716,20.178389
790717,20.347898
790718,69.77071
790719,51.118877
790720,36.034813
790721,102.51618
790722,50.828598
790723,100.218
790724,86.01691
790725,48.65972
790726,80.69628
790727,47.78884
790728,59.92746
790729,71.163895
790730,11.843848
790731,72.54326
790732,45.285137
790733,88.36939
790734,102.77403
790735,63.940296
790736,20.679256
790737,14.745531
790738,54.75869
790739,98.90497
790740,77.88127
790741,21.599285
790742,40.41531
790743,10.434378
790744,40.217064
790745,67.15102
790746,45.991077
790747,71.97277
790748,21.730696
790749,59.0882
790750,49.3198
790751,16.846657
790752,61.11832
790753,11.675596
790754,59.781
790755,18.674671
790756,47.686005
790757,6.83898
790758,83.08224
790759,73.53028
790760,59.884186
790761,71.07194
790762,35.55836
790763,30.119528
790764,67.61707
790765,68.53701
790766,80.055664
790767,62.868706
790768,70.326195
790769,18.177017
790770,18.450016
790771,36.901043
790772,103.66242
790773,39.381462
790774,34.672817
790775,14.294432
790776,31.440357
790777,72.77769
790778,26.795649
790779,89.063416
790780,101.794174
790781,7.5870843
790782,0.7656997
790783,103.221344
790784,37.574833
790785,40.745064
790786,78.3683
790787,75.36018
790788,16.856056
790789,26.569487
790790,85.86188
790791,63.012703
790792,70.5224
790793,14.554484
790794,48.38494
790795,96.6364
790796,67.878426
790797,52.528645
790798,34.24822
790799,30.475273
790800,57.871998
790801,93.50102
790802,0.6362381
790803,48.304237
790804,76.41097
790805,73.39752
790806,58.20684
790807,9.189171
790808,30.708492
790809,5.9778676
790810,19.723112
790811,36.82735
790812,86.3919
790813,11.375785
790814,22.340984
790815,17.058666
790816,93.12701
790817,33.03963
790818,47.46829
790819,109.399254
790820,35.887375
790821,11.349432
790822,67.73555
790823,63.95307
790824,79.56506
790825,2.9594822
790826,75.525444
790827,27.458439
790828,98.99636
790829,55.84907
790830,86.585396
790831,97.44511
790832,83.216286
790833,17.040644
790834,38.016514
790835,97.17611
790836,65.83561
790837,100.44969
790838,58.8864
790839,61.37685
790840,41.576496
790841,92.77576
790842,45.10193
790843,70.51768
790844,24.302935
790845,25.77744
790846,16.89871
790847,50.5317
790848,53.013252
790849,97.87134
790850,81.32202
790851,18.826817
790852,76.1044
790853,19.387321
790854,9.1859045
790855,95.41667
790856,81.21312
790857,41.292973
790858,56.44489
790859,41.887157
790860,65.62161
790861,37.52948
790862,89.63096
790863,15.358737
790864,83.01131
790865,66.66023
790866,69.10092
790867,73.445564
790868,41.06443
790869,41.92567
790870,48.545406
790871,41.360123
790872,15.641436
790873,15.996561
790874,60.748207
790875,38.095604
790876,59.757545
790877,53.54406
790878,26.061636
790879,19.559454
790880,102.64166
790881,44.12853
790882,77.29691
790883,84.58999
790884,58.237617
790885,40.61644
790886,13.94576
790887,11.438409
790888,59.026485
790889,9.923286
790890,20.890635
790891,85.10421
790892,40.12443
790893,20.362558
790894,47.883003
790895,29.622324
790896,74.71204
790897,51.79245
790898,13.215702
790899,30.087204
790900,4.79891
790901,68.63162
790902,39.55084
790903,80.34365
790904,99.492676
790905,19.527462
790906,7.28135
790907,26.170876
790908,86.52127
790909,105.2659
790910,62.273754
790911,103.07969
790912,93.76543
790913,30.536514
790914,54.91129
790915,4.2464004
790916,36.265614
790917,83.51296
790918,29.073473
790919,80.417244
790920,42.74725
790921,93.14388
790922,59.031208
790923,40.104416
790924,55.16792
790925,25.799944
790926,102.92977
790927,57.79797
790928,6.548459
790929,21.797348
790930,26.31091
790931,97.13717
790932,62.66943
790933,70.73817
790934,46.625908
790935,42.079426
790936,99.31273
790937,5.109724
790938,48.16843
790939,49.918987
790940,26.01842
790941,79.11336
790942,44.167248
790943,33.24028
790944,51.702553
790945,89.94837
790946,15.527248
790947,33.948383
790948,79.58783
790949,74.83055
790950,41.09696
790951,31.714499
790952,35.555668
790953,9.554136
790954,24.429174
790955,15.9525
790956,11.135669
790957,67.989655
790958,53.887524
790959,71.37637
790960,14.908165
790961,35.514668
790962,88.05
790963,87.42844
790964,92.18952
790965,16.416033
790966,25.254652
790967,60.557495
790968,7.710687
790969,105.26016
790970,99.34846
790971,11.390817
790972,51.01304
790973,4.6867485
790974,103.609856
790975,88.057915
790976,79.6234
790977,20.039469
790978,42.603714
790979,51.061985
790980,29.331793
790981,21.751797
790982,7.718391
790983,74.412704
790984,32.557858
790985,80.75326
790986,68.297646
790987,70.92169
790988,33.143208
790989,17.202229
790990,95.09752
790991,99.66259
790992,54.33873
790993,54.250694
790994,91.16411
790995,40.411583
790996,62.934277
790997,51.1017
790998,46.903618
790999,44.330612
791000,34.570774
791001,26.17576
791002,73.429276
791003,74.33426
791004,54.365883
791005,91.16859
791006,104.43115
791007,64.56308
791008,25.372593
791009,68.04428
791010,19.218126
791011,16.136688
791012,72.0125
791013,31.772676
791014,33.520004
791015,56.880367
791016,97.61404
791017,53.307438
791018,78.78124
791019,24.451885
791020,29.697655
791021,60.56214
791022,58.54986
791023,31.173607
791024,85.0081
791025,30.616066
791026,58.11984
791027,86.281395
791028,39.544765
791029,19.723158
791030,64.16439
791031,96.01082
791032,73.71475
791033,84.77887
791034,2.9617133
791035,46.909348
791036,60.021023
791037,93.74091
791038,77.79613
791039,30.634747
791040,88.936806
791041,14.853507
791042,12.022938
791043,16.67588
791044,38.480057
791045,16.150682
791046,49.15283
791047,31.39805
791048,60.23462
791049,85.341324
791050,59.988705
791051,54.719547
791052,83.36413
791053,92.02826
791054,71.13954
791055,11.223422
791056,67.47561
791057,71.06454
791058,31.896624
791059,61.703472
791060,76.4549
791061,38.15777
791062,26.488398
791063,19.996655
791064,51.981842
791065,41.325138
791066,38.580353
791067,31.189272
791068,49.8524
791069,76.333565
791070,63.327415
791071,17.228113
791072,43.533073
791073,90.11077
791074,87.46502
791075,17.029692
791076,52.04216
791077,44.30679
791078,90.4954
791079,79.30422
791080,1.7391086
791081,83.5285
791082,84.390526
791083,7.9918175
791084,30.245178
791085,69.36132
791086,63.521503
791087,5.373295
791088,44.087795
791089,20.91705
791090,106.39675
791091,104.010284
791092,18.821882
791093,43.538704
791094,99.16127
791095,4.7392373
791096,33.478
791097,78.79944
791098,58.624542
791099,6.452469
791100,70.17196
791101,57.430016
791102,69.896774
791103,63.346794
791104,76.574684
791105,74.24478
791106,63.667496
791107,73.42095
791108,76.88635
791109,10.836456
791110,11.307517
791111,15.522347
791112,8.397756
791113,104.07378
791114,7.0610433
791115,24.883976
791116,28.611713
791117,29.285742
791118,88.77138
791119,60.806213
791120,100.157486
791121,81.675354
791122,24.261028
791123,101.36378
791124,67.094284
791125,3.1730263
791126,6.866229
791127,81.31766
791128,88.120834
791129,47.351566
791130,82.0963
791131,107.516
791132,17.196396
791133,68.590935
791134,64.19393
791135,17.199318
791136,48.82792
791137,47.326977
791138,60.91655
791139,53.15547
791140,41.955914
791141,12.662833
791142,61.06702
791143,100.2894
791144,30.787834
791145,2.8001735
791146,38.42731
791147,21.677162
791148,51.655437
791149,34.909767
791150,34.927868
791151,62.736977
791152,105.00638
791153,12.074474
791154,98.90423
791155,75.80715
791156,83.38024
791157,53.603798
791158,73.697685
791159,44.396236
791160,7.3597903
791161,81.003944
791162,104.017876
791163,64.08363
791164,59.697502
791165,7.6553073
791166,13.0538645
791167,88.41813
791168,94.51679
791169,96.46713
791170,41.703835
791171,90.0017
791172,24.830544
791173,26.864477
791174,34.49407
791175,101.14705
791176,61.143375
791177,20.304039
791178,33.373554
791179,66.60585
791180,3.7745447
791181,43.91406
791182,19.857754
791183,95.407196
791184,79.18971
791185,43.60137
791186,16.251963
791187,23.322777
791188,27.087454
791189,104.08494
791190,15.41382
791191,87.40587
791192,30.381046
791193,104.60464
791194,86.42014
791195,71.23844
791196,24.46785
791197,33.908386
791198,53.89
791199,69.87601
791200,18.498966
791201,44.393135
791202,2.7014754
791203,78.876595
791204,40.666023
791205,6.9961643
791206,33.32195
791207,19.997808
791208,89.32745
791209,95.49265
791210,39.005074
791211,74.99007
791212,76.1689
791213,24.864794
791214,12.884908
791215,55.43991
791216,35.767857
791217,59.92591
791218,10.236279
791219,63.67273
791220,58.07561
791221,60.34662
791222,25.259008
791223,94.25447
791224,13.296463
791225,16.187407
791226,49.234467
791227,46.780525
791228,42.13847
791229,91.81218
791230,17.412754
791231,6.976912
791232,69.82615
791233,72.5662
791234,21.300768
791235,56.09999
791236,54.85609
791237,38.557987
791238,15.436634
791239,56.810616
791240,18.04183
791241,87.375984
791242,52.85728
791243,54.127575
791244,27.913124
791245,81.72186
791246,26.686756
791247,13.088864
791248,37.541412
791249,18.532543
791250,58.353027
791251,4.684058
791252,50.75954
791253,76.18649
